SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,MonthlyCharges,Contract_Risk,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Automatic,Churn
0,0,0,1,2,0,0,1,75.1,2,1,0,0,0
0,0,1,6,0,0,0,0,19.65,2,0,1,0,0
0,1,0,24,1,0,0,1,69.45,2,0,0,1,0
0,1,1,4,2,0,0,0,101.15,2,1,0,0,1
0,0,0,7,2,0,0,1,99.8,2,1,0,0,1
1,1,0,72,2,1,1,1,116.05,0,0,0,1,0
0,0,0,70,1,0,1,1,40.05,0,0,1,0,0
1,1,0,64,2,0,1,0,102.1,0,1,0,0,0
0,1,1,72,2,0,0,1,89.7,1,1,0,0,0
0,0,1,44,0,0,0,0,19.9,0,0,1,0,0
0,1,1,13,1,0,0,0,55.95,2,1,0,0,1
1,0,0,17,0,0,0,0,20.65,1,0,1,0,0
0,0,0,1,1,0,0,1,55.0,2,1,0,0,1
0,1,0,9,1,0,0,1,70.05,2,0,1,0,0
0,1,0,24,1,1,1,0,53.6,2,0,1,0,0
0,1,1,1,2,0,0,1,74.7,2,1,0,0,1
0,0,0,24,2,0,0,1,80.25,2,1,0,0,1
1,1,1,35,1,0,1,1,76.05,2,1,0,0,0
0,1,1,7,1,1,1,1,75.7,2,1,0,0,0
0,0,0,5,2,0,1,1,96.1,2,1,0,0,1
0,0,1,15,2,0,0,0,69.0,2,0,0,1,1
0,1,1,11,0,0,0,0,19.65,0,0,1,0,0
0,1,0,48,1,1,0,1,45.3,2,0,0,1,1
1,0,0,20,2,0,0,1,81.45,2,1,0,0,0
0,1,0,72,2,0,1,1,108.5,1,0,0,1,0
0,1,1,8,2,0,0,1,83.55,2,1,0,0,1
0,1,1,72,2,0,0,1,84.5,0,0,0,1,0
0,0,0,15,2,0,0,1,100.15,2,1,0,0,0
0,0,0,72,1,0,1,1,88.6,0,0,0,1,0
0,1,1,0,1,1,1,1,52.55,0,0,0,1,0
0,0,1,1,2,0,0,1,74.35,2,1,0,0,1
0,1,1,63,2,0,0,1,104.8,0,0,0,1,0
0,0,0,2,1,0,0,1,59.0,2,1,0,0,0
0,1,0,2,2,1,0,1,74.4,2,1,0,0,1
1,1,0,61,1,0,0,0,64.05,1,0,0,1,0
0,0,0,1,0,0,0,0,20.4,2,0,1,0,0
0,0,0,22,1,0,0,1,43.75,1,0,0,1,1
0,1,0,28,1,1,1,0,60.9,2,0,1,0,0
0,1,0,70,0,0,0,0,19.8,0,0,0,1,0
1,0,0,5,1,0,0,0,28.45,2,1,0,0,1
0,0,0,12,2,1,0,1,99.7,2,0,0,1,1
0,0,0,34,2,1,1,0,116.25,1,0,0,1,0
1,1,0,71,2,1,0,1,80.7,0,0,0,1,0
0,1,1,70,1,1,0,0,65.2,1,0,0,1,0
0,1,1,52,2,1,1,1,84.05,2,0,0,1,0
0,0,1,69,1,1,1,1,79.45,0,0,0,1,0
1,0,0,20,2,0,0,1,94.1,2,1,0,0,1
0,0,1,11,2,0,0,1,78.0,2,0,1,0,0
0,1,0,2,2,0,1,1,94.2,2,1,0,0,1
0,1,1,6,2,0,1,1,80.5,2,1,0,0,1
0,0,0,1,0,0,0,0,19.85,2,0,1,0,0
1,1,1,20,2,1,1,0,94.3,1,0,0,1,0
0,0,0,61,2,1,0,1,106.45,2,1,0,0,0
1,1,0,5,2,0,0,1,74.35,2,1,0,0,1
0,0,0,56,2,0,1,1,105.45,2,0,0,1,0
0,0,0,30,2,1,1,1,95.0,2,0,0,1,0
0,0,0,40,2,0,1,0,104.8,2,0,0,1,1
0,0,0,28,1,1,1,0,54.3,1,0,1,0,0
1,1,0,5,2,0,0,0,70.05,2,1,0,0,0
1,1,0,27,2,1,0,1,75.2,2,0,0,1,1
0,0,0,12,0,0,0,0,20.05,2,0,0,1,0
0,1,1,67,2,0,0,1,105.4,1,1,0,0,0
1,1,0,29,1,0,0,1,51.6,2,1,0,0,0
0,1,1,55,2,0,0,0,85.5,2,0,0,1,0
0,0,0,23,2,0,0,0,75.6,2,0,0,1,1
0,1,0,34,2,0,0,1,100.05,2,1,0,0,1
0,0,0,52,2,1,0,0,91.25,1,1,0,0,0
1,1,1,72,2,1,1,1,115.75,0,0,0,1,0
0,1,1,58,2,0,1,1,94.7,1,0,0,1,0
0,1,1,35,0,0,0,0,19.6,0,0,1,0,0
1,0,0,56,2,0,1,1,99.9,0,0,0,1,0
0,1,1,24,0,0,0,1,21.1,0,0,0,1,0
0,1,1,70,0,0,0,0,20.05,0,0,0,1,0
0,0,0,2,2,0,0,1,79.95,2,1,0,0,0
1,1,1,68,2,0,1,1,107.15,1,0,0,1,0
0,0,0,1,2,0,0,1,85.0,2,1,0,0,1
0,0,0,12,2,0,0,1,89.55,2,1,0,0,0
0,1,0,63,2,0,0,1,81.55,2,0,0,1,0
0,1,1,33,1,1,0,1,58.45,1,0,1,0,0
0,1,0,69,2,0,0,1,95.65,1,0,0,1,0
0,1,1,60,1,0,1,1,80.6,0,0,0,1,0
0,1,1,72,2,1,1,1,113.1,0,0,0,1,0
0,0,0,11,1,0,0,1,58.95,2,0,1,0,0
0,0,0,1,0,0,0,0,19.55,2,0,1,0,0
0,0,0,10,2,0,0,1,86.05,2,0,0,1,1
0,0,0,13,1,1,1,1,45.55,2,0,0,1,1
0,1,1,34,2,0,0,1,78.95,1,0,0,1,0
0,1,1,39,2,0,0,1,86.3,2,0,1,0,1
0,0,0,65,2,0,1,1,105.05,1,0,0,1,0
1,1,0,50,2,1,0,1,101.9,1,0,0,1,0
0,0,0,15,0,0,0,0,19.75,2,0,1,0,0
0,1,1,72,2,1,0,1,110.3,0,0,0,1,0
0,1,1,72,2,1,1,1,115.6,0,0,0,1,0
0,1,1,55,0,0,0,0,19.35,0,0,0,1,0
0,1,1,23,0,0,0,1,25.6,0,0,0,1,0
0,0,0,32,2,0,0,1,80.35,2,0,0,1,1
0,1,1,56,1,1,0,1,68.75,1,0,0,1,0
0,0,0,1,0,0,0,0,19.9,2,0,0,1,0
0,0,0,38,1,1,1,0,70.6,1,0,1,0,0
0,0,0,11,2,0,0,0,70.2,2,1,0,0,0
0,0,0,1,1,0,1,1,49.3,2,1,0,0,0
0,1,0,56,2,0,1,1,107.25,1,1,0,0,0
0,1,0,3,0,0,0,1,23.6,2,0,1,0,0
0,1,1,7,1,1,0,0,69.7,2,0,0,1,0
0,1,1,59,2,0,0,1,99.5,0,0,0,1,0
0,0,0,7,1,0,1,0,64.3,2,0,0,1,0
0,1,1,71,1,1,1,1,70.85,0,0,0,1,0
0,1,1,15,2,1,1,0,101.9,1,1,0,0,0
0,1,0,71,1,1,1,0,73.5,0,0,0,1,0
0,0,0,35,2,0,0,1,100.25,2,1,0,0,1
0,0,0,11,1,0,1,1,40.4,1,0,0,1,0
0,1,1,60,0,0,0,1,19.25,0,0,0,1,0
1,0,0,47,1,0,1,0,59.6,0,0,0,1,0
0,0,0,11,1,0,1,0,64.9,1,0,0,1,0
0,1,0,56,2,0,0,0,100.3,1,0,0,1,1
1,1,0,28,2,0,1,1,110.85,2,1,0,0,0
0,1,0,61,1,1,1,1,81.05,0,0,1,0,0
0,1,1,31,2,1,0,0,98.05,1,0,0,1,0
0,0,0,9,2,0,0,1,70.5,2,1,0,0,0
1,1,0,35,2,1,0,1,94.55,2,1,0,0,0
0,0,0,2,0,0,0,1,19.65,2,0,1,0,0
0,1,1,12,0,0,0,0,19.0,2,0,1,0,1
0,0,0,1,2,1,0,0,75.3,2,0,1,0,1
1,0,0,4,2,0,0,1,89.2,2,1,0,0,1
0,1,1,1,0,0,0,1,19.0,2,0,1,0,0
0,0,0,3,0,0,0,1,20.0,2,0,1,0,0
1,0,0,1,2,0,0,1,85.7,2,1,0,0,1
0,0,0,52,1,1,0,1,63.25,0,0,0,1,0
0,1,1,5,0,0,0,0,20.1,1,0,1,0,0
0,1,0,72,2,1,0,1,99.15,0,1,0,0,0
0,1,1,71,1,1,1,0,90.4,0,1,0,0,0
0,1,0,72,2,1,1,1,111.9,0,0,0,1,0
0,1,1,46,0,0,0,0,24.9,1,1,0,0,0
0,1,1,63,1,1,0,0,83.5,0,0,0,1,0
0,0,0,30,2,1,0,1,84.3,2,0,0,1,0
0,0,0,1,1,0,0,0,45.6,2,0,1,0,0
0,0,0,12,1,1,1,1,61.65,2,0,1,0,1
0,0,0,16,1,1,1,0,54.85,0,0,1,0,0
0,0,0,4,1,0,1,0,65.55,2,0,1,0,0
0,1,0,51,2,0,0,1,90.35,1,0,0,1,0
0,1,0,65,0,0,0,1,20.4,0,0,0,1,0
0,0,0,16,2,0,1,1,74.55,2,0,0,1,0
0,0,0,2,0,0,0,0,19.95,1,0,1,0,0
0,1,1,66,2,0,0,1,74.25,1,0,0,1,0
0,0,0,46,2,0,1,0,108.65,0,1,0,0,0
0,0,0,32,2,1,1,1,109.55,1,0,0,1,0
0,1,0,72,1,1,1,0,86.65,0,0,0,1,0
0,1,1,38,1,1,1,0,81.0,0,0,0,1,0
0,0,1,51,1,0,1,0,47.85,1,0,0,1,0
0,1,1,72,2,1,1,0,114.55,0,0,0,1,0
1,1,0,65,2,1,0,0,105.25,2,0,0,1,1
0,1,1,9,1,0,0,1,29.95,2,1,0,0,1
0,1,1,9,1,1,1,0,65.0,2,0,1,0,1
0,0,1,66,0,0,0,0,20.55,0,0,1,0,0
1,0,0,44,2,1,0,1,109.8,1,0,0,1,0
0,0,0,50,1,0,1,0,69.5,0,0,0,1,0
0,0,0,15,1,0,0,0,48.85,2,0,1,0,0
0,0,0,8,1,0,0,1,25.25,2,0,0,1,0
1,0,0,66,2,0,1,1,102.85,1,0,0,1,0
0,0,0,57,2,1,1,1,87.55,2,0,0,1,0
0,0,0,7,2,0,0,1,78.55,2,0,0,1,0
1,1,1,10,1,0,0,1,34.55,2,0,0,1,0
0,0,0,62,2,1,0,1,92.05,1,1,0,0,0
0,1,1,40,2,0,0,1,85.05,1,1,0,0,0
0,0,0,20,0,0,0,0,19.7,0,0,1,0,0
0,0,0,7,0,0,0,0,20.0,2,0,0,1,1
0,1,0,25,2,0,1,1,95.15,2,1,0,0,0
0,1,0,23,2,0,0,0,84.25,2,1,0,0,0
1,1,0,66,2,0,0,0,104.6,1,0,0,1,0
1,0,0,72,2,0,1,0,111.65,0,1,0,0,0
1,1,0,49,2,0,0,0,90.05,2,0,0,1,1
1,1,1,43,2,0,1,1,110.75,2,0,0,1,1
0,1,0,46,1,1,0,0,55.0,2,0,0,1,0
0,1,1,72,1,1,1,0,89.85,0,0,0,1,0
0,0,0,10,0,0,0,0,20.35,1,0,1,0,0
0,0,0,40,1,1,1,1,54.55,1,0,0,1,0
0,1,1,65,2,0,0,1,105.5,2,1,0,0,1
0,0,0,31,2,0,1,0,99.45,0,0,0,1,0
0,1,0,68,1,1,1,0,70.9,0,0,0,1,0
1,1,1,56,2,1,0,1,104.55,1,0,0,1,1
0,1,0,10,2,0,0,1,85.25,2,1,0,0,1
0,1,1,68,0,0,0,0,25.4,0,0,0,1,0
0,1,1,43,1,0,0,0,56.15,2,1,0,0,1
0,0,0,1,2,0,0,1,89.55,2,1,0,0,1
1,0,0,49,2,0,0,1,89.85,1,0,0,1,0
0,1,1,15,0,0,0,1,25.25,2,1,0,0,0
1,1,0,20,2,0,0,1,94.55,2,1,0,0,1
0,0,0,1,1,0,0,1,45.7,2,0,1,0,1
0,1,1,50,1,0,1,1,69.65,1,1,0,0,0
1,0,0,2,2,0,0,0,89.5,2,1,0,0,1
1,0,0,24,2,0,0,0,70.0,2,0,0,1,0
0,0,0,3,2,0,0,1,69.55,2,0,0,1,1
0,0,0,1,2,0,0,1,74.6,2,0,1,0,1
0,1,1,35,0,0,0,0,20.1,0,0,1,0,0
0,0,0,17,0,0,0,0,24.8,2,0,1,0,0
1,0,0,8,0,0,0,0,19.65,2,1,0,0,1
0,0,0,10,2,0,1,1,95.1,2,0,0,1,0
0,1,1,68,1,1,1,1,88.85,0,0,0,1,0
0,1,0,45,1,1,0,0,78.8,1,0,0,1,0
0,1,1,2,0,0,0,0,19.85,1,0,1,0,1
0,1,0,37,0,0,0,0,20.35,2,0,0,1,0
0,0,0,4,1,0,0,1,24.25,2,0,1,0,1
0,0,0,10,1,0,0,0,45.25,2,0,1,0,0
0,0,0,1,0,0,0,0,20.05,2,0,1,0,0
0,1,1,65,1,1,0,1,69.55,0,0,1,0,0
0,1,1,57,0,0,0,0,19.5,0,0,0,1,0
0,0,0,3,2,0,0,1,74.75,2,0,1,0,0
0,0,0,2,2,0,0,0,69.65,2,1,0,0,1
0,0,0,49,1,0,0,1,30.2,2,0,0,1,0
0,0,0,4,1,0,0,0,45.65,2,0,1,0,1
0,1,0,70,1,0,1,0,57.8,0,0,0,1,0
0,1,1,53,0,0,0,1,19.85,1,0,0,1,0
0,1,1,53,0,0,0,0,25.55,0,0,0,1,0
0,0,0,1,2,0,0,1,75.05,2,0,1,0,1
0,0,0,22,0,0,0,1,24.85,2,0,0,1,0
1,0,0,52,1,0,0,1,49.15,2,1,0,0,1
1,0,0,65,2,1,1,1,110.35,0,1,0,0,0
0,0,0,48,0,0,0,0,24.55,1,0,0,1,0
0,0,0,2,1,0,0,1,34.7,2,1,0,0,1
0,0,0,3,2,0,0,0,107.95,2,0,1,0,0
0,1,0,45,2,0,0,0,81.4,2,0,0,1,0
0,1,1,1,2,0,0,0,80.0,2,1,0,0,1
0,1,1,61,1,0,1,1,73.8,0,0,0,1,0
0,0,0,3,1,1,1,1,64.4,2,0,0,1,0
1,0,0,40,2,0,1,1,103.75,1,0,0,1,0
0,0,0,1,2,0,0,0,71.1,2,0,1,0,0
0,0,0,1,1,0,1,1,49.9,2,1,0,0,0
0,0,0,51,0,0,0,1,24.6,1,0,0,1,0
1,0,0,2,1,1,0,1,49.25,2,1,0,0,1
0,0,0,52,1,0,0,0,30.1,1,0,1,0,0
0,0,0,51,2,0,0,0,83.4,2,0,0,1,0
0,0,0,1,0,0,0,1,20.45,2,0,1,0,0
0,1,1,31,1,1,1,1,75.25,1,0,0,1,0
0,0,1,47,0,0,0,0,20.55,1,0,0,1,0
0,0,0,3,2,0,0,1,75.1,2,0,0,1,1
1,0,0,22,0,0,0,1,20.05,1,0,1,0,0
0,1,0,1,0,0,0,1,20.65,2,0,1,0,0
0,1,0,72,1,0,1,1,85.15,0,0,0,1,0
0,1,1,3,1,0,0,1,50.15,2,1,0,0,1
1,1,1,47,2,0,0,1,84.95,1,0,0,1,0
0,1,1,72,1,1,1,1,66.5,0,0,0,1,0
0,1,1,66,1,0,0,1,63.3,0,0,0,1,0
0,0,0,35,2,0,0,0,83.15,2,1,0,0,0
0,0,0,29,2,0,0,1,84.9,2,1,0,0,0
0,0,0,2,0,0,0,1,20.55,2,0,1,0,0
0,0,0,4,1,0,0,0,49.25,2,0,1,0,0
0,0,0,25,2,1,0,1,79.85,2,0,0,1,1
0,0,0,65,1,1,1,1,59.6,0,0,1,0,0
1,0,0,27,2,0,1,1,104.65,1,0,0,1,0
0,1,0,29,2,0,0,1,75.3,2,0,0,1,0
0,1,1,29,1,0,0,0,80.1,2,0,0,1,0
0,0,0,1,0,0,0,0,19.55,2,0,1,0,1
0,1,0,20,2,0,1,1,81.0,2,0,1,0,0
0,0,0,58,0,0,0,1,24.7,0,0,0,1,0
0,0,1,14,2,1,1,1,86.0,2,0,1,0,0
0,1,0,72,0,0,0,0,25.4,0,0,1,0,0
0,0,0,46,2,1,0,1,89.15,2,0,0,1,0
0,1,0,71,1,0,1,0,58.25,0,0,0,1,0
0,0,0,32,2,0,0,1,85.65,2,0,0,1,0
0,0,0,26,1,0,0,1,50.35,2,0,0,1,0
1,1,0,68,2,0,0,1,80.35,2,0,0,1,0
0,1,1,2,0,0,0,0,20.2,1,0,1,0,0
0,1,1,61,0,0,0,0,20.55,0,0,0,1,0
0,1,1,4,2,0,0,1,85.95,2,1,0,0,1
0,0,0,3,1,0,0,1,45.35,2,1,0,0,1
1,1,0,33,2,0,0,1,94.5,2,1,0,0,1
1,1,0,9,0,0,0,1,21.25,2,0,1,0,0
0,0,0,22,0,0,0,0,26.25,0,0,1,0,0
0,1,1,5,2,0,0,1,80.85,2,1,0,0,0
1,0,0,30,2,1,0,0,91.7,2,0,0,1,1
0,0,0,65,1,0,1,1,74.2,0,0,0,1,0
0,0,0,45,2,0,1,1,87.25,2,1,0,0,1
0,0,0,5,0,0,0,0,20.35,2,0,1,0,0
0,1,1,25,2,0,0,1,75.5,2,1,0,0,0
0,1,1,72,2,1,0,0,79.05,0,0,0,1,0
0,1,0,27,2,0,0,0,90.15,2,0,0,1,0
0,1,1,32,1,0,0,0,50.6,2,0,0,1,0
0,0,0,30,2,0,1,0,110.45,1,0,0,1,0
0,1,0,70,2,1,1,0,101.0,0,0,0,1,0
1,0,0,42,2,0,0,1,79.35,2,0,0,1,0
1,1,0,72,1,1,1,1,89.85,0,0,0,1,0
0,0,0,47,1,1,1,1,65.0,0,0,1,0,0
0,0,0,2,2,1,0,1,80.45,2,1,0,0,0
0,0,0,10,2,1,0,0,98.55,2,1,0,0,1
0,1,1,61,0,0,0,1,24.1,0,0,1,0,0
0,0,0,5,1,0,0,1,44.05,2,0,0,1,0
1,1,0,72,2,0,1,1,110.8,0,0,0,1,0
1,1,1,72,2,1,1,1,114.95,0,0,0,1,0
1,0,0,3,2,0,0,0,75.05,2,0,1,0,0
0,1,0,48,0,0,0,0,19.25,0,0,1,0,0
0,0,0,63,2,0,1,1,90.05,1,0,0,1,0
0,0,0,27,1,1,0,1,56.7,2,0,1,0,0
0,1,1,70,1,1,0,1,80.15,0,0,0,1,0
0,1,1,7,1,1,1,1,71.35,2,0,0,1,0
0,0,1,0,0,0,0,0,20.25,0,0,1,0,0
0,1,0,2,2,1,0,0,90.35,2,1,0,0,0
1,0,0,20,2,0,0,1,98.55,2,1,0,0,1
0,0,0,66,0,0,0,0,19.7,0,0,0,1,0
0,0,0,3,0,0,0,0,19.85,2,0,1,0,0
0,0,1,15,2,0,0,1,85.9,2,0,0,1,1
0,1,1,72,2,1,1,1,90.35,0,0,0,1,0
0,0,0,1,0,0,0,0,20.8,2,0,1,0,0
0,0,0,22,2,0,0,0,89.25,2,1,0,0,1
0,1,0,3,2,0,0,1,70.3,2,1,0,0,1
0,1,1,72,1,1,1,0,66.85,0,0,0,1,0
0,1,1,65,0,0,0,0,19.9,0,0,1,0,0
0,0,0,11,1,0,0,1,35.8,2,0,1,0,0
0,0,0,22,2,0,0,1,78.85,2,0,1,0,0
0,0,0,14,0,0,0,0,20.4,1,0,0,1,0
0,0,0,41,2,0,1,1,74.25,2,1,0,0,0
0,1,0,17,1,1,0,0,64.8,1,0,1,0,0
0,0,0,11,0,0,0,1,20.45,2,0,0,1,0
0,0,0,15,2,0,0,1,93.35,2,1,0,0,1
0,0,0,1,0,0,0,0,19.9,2,0,1,0,1
0,1,0,5,2,1,0,1,88.9,2,0,1,0,1
0,1,0,33,2,0,0,1,95.8,1,1,0,0,1
0,1,0,72,2,1,0,1,110.65,0,0,0,1,0
0,1,1,3,1,0,0,0,40.3,2,0,1,0,0
0,0,0,2,2,0,0,1,82.0,2,1,0,0,1
0,1,0,59,2,1,1,1,107.0,1,0,0,1,0
0,0,0,2,1,0,0,0,45.35,2,1,0,0,1
0,1,1,71,1,0,1,1,73.35,0,0,0,1,0
0,1,1,5,1,0,0,0,44.8,2,0,1,0,0
0,1,1,27,1,1,0,1,54.75,2,0,0,1,0
0,0,0,1,1,0,1,1,52.2,2,1,0,0,1
0,0,1,63,1,1,1,1,40.6,1,0,0,1,0
1,0,0,46,2,1,0,1,110.0,1,1,0,0,1
0,1,1,72,1,1,0,0,55.3,0,0,0,1,0
0,1,0,34,1,1,1,1,60.85,2,0,0,1,0
0,1,1,24,1,1,0,0,78.4,1,1,0,0,0
0,0,0,72,1,1,1,0,69.65,0,0,0,1,0
0,1,1,60,1,1,1,0,59.85,0,0,0,1,0
0,0,0,68,1,1,0,1,76.9,1,0,0,1,0
0,1,1,8,0,0,0,1,19.85,0,0,1,0,0
0,0,1,34,1,1,1,0,67.65,0,0,0,1,0
0,0,0,6,1,0,0,0,45.0,2,0,0,1,0
0,1,0,2,1,0,1,1,64.2,2,0,1,0,0
0,0,0,31,2,0,1,0,81.7,1,0,0,1,0
0,1,1,20,0,0,0,1,25.55,2,0,0,1,0
0,1,1,1,0,0,0,0,20.0,2,1,0,0,0
0,0,0,62,2,0,0,1,96.75,1,1,0,0,1
1,1,0,70,2,0,0,1,75.65,0,0,0,1,0
0,0,0,10,2,0,1,1,98.5,2,1,0,0,1
0,1,1,39,0,0,0,1,23.8,0,0,1,0,0
0,1,0,46,1,0,1,1,64.2,0,0,0,1,0
0,0,0,6,2,0,0,1,85.35,2,1,0,0,1
0,1,1,72,1,0,0,1,76.8,0,0,0,1,0
0,0,0,18,1,0,1,0,55.2,2,0,0,1,0
0,1,0,71,2,1,1,1,108.55,0,0,0,1,0
0,1,0,40,2,0,0,1,101.3,2,1,0,0,1
0,0,0,1,2,0,0,1,69.55,2,1,0,0,1
0,0,0,58,2,0,0,1,103.25,1,0,0,1,1
0,0,0,70,2,1,1,1,104.0,0,0,0,1,1
0,1,0,42,0,0,0,0,25.25,0,1,0,0,0
0,1,1,34,1,1,0,0,30.4,1,0,0,1,0
1,0,0,5,0,0,0,0,20.05,2,0,0,1,0
0,0,0,25,2,0,0,1,84.6,2,0,1,0,0
0,0,0,2,2,0,0,1,86.2,2,0,1,0,1
0,1,1,55,2,0,1,1,103.7,1,0,0,1,0
0,1,0,21,2,0,1,1,111.2,2,1,0,0,1
0,1,0,70,2,1,1,1,88.0,0,0,0,1,0
0,1,0,61,2,0,1,1,106.35,2,1,0,0,0
0,1,1,43,1,1,1,1,79.15,0,0,0,1,0
0,0,0,47,2,0,0,1,103.1,1,1,0,0,0
0,0,0,5,1,0,1,1,63.95,2,0,0,1,0
0,0,0,62,0,0,0,1,25.8,0,0,0,1,0
0,1,1,16,2,0,0,1,89.45,2,0,0,1,1
1,1,0,7,2,0,0,1,95.6,2,0,0,1,1
0,1,1,14,0,0,0,0,25.55,2,0,1,0,0
0,1,1,60,2,0,0,0,90.95,1,1,0,0,1
0,1,1,34,1,0,1,1,44.85,2,1,0,0,0
0,1,0,50,2,1,1,0,108.55,1,1,0,0,1
0,1,1,38,0,0,0,0,25.05,0,0,0,1,0
0,1,1,70,1,1,1,0,74.1,1,0,0,1,0
0,1,1,37,2,0,0,1,88.8,2,1,0,0,0
1,0,0,4,2,0,0,1,78.85,2,1,0,0,1
1,1,1,60,2,1,0,1,93.25,2,1,0,0,0
0,1,1,62,1,1,1,0,71.4,1,0,0,1,0
0,0,0,1,1,0,0,0,44.4,2,0,1,0,1
0,0,0,36,1,1,1,1,79.2,2,0,0,1,0
0,0,0,44,0,0,0,0,20.4,0,0,0,1,0
1,0,0,55,2,0,0,1,100.0,1,1,0,0,1
0,1,0,72,2,1,0,1,105.0,0,0,0,1,0
0,1,1,12,0,0,0,0,19.8,1,0,0,1,1
0,0,0,13,1,1,0,1,30.85,2,0,0,1,0
0,0,0,1,2,0,0,1,89.9,2,1,0,0,1
0,1,1,15,0,0,0,0,20.55,1,0,1,0,0
0,0,0,65,1,1,1,1,84.85,0,0,0,1,0
0,1,1,12,1,1,1,0,33.15,1,0,0,1,0
0,1,0,72,1,1,1,1,92.0,0,0,0,1,0
0,1,1,72,1,1,1,0,89.8,0,0,0,1,0
0,1,1,72,2,1,1,1,115.8,0,0,0,1,0
0,0,1,52,1,1,1,1,85.15,0,0,1,0,0
0,0,0,2,0,0,0,0,24.85,2,0,1,0,0
0,0,0,5,1,1,1,1,64.35,2,1,0,0,0
0,0,0,68,0,0,0,0,20.5,0,0,0,1,0
0,0,1,62,2,0,0,1,100.15,1,1,0,0,1
0,0,0,72,1,1,1,0,86.05,0,0,0,1,0
0,0,0,1,1,0,0,0,50.8,2,1,0,0,1
0,1,0,66,2,1,1,0,89.0,1,1,0,0,0
0,1,1,72,1,1,1,1,64.8,0,0,0,1,0
0,0,0,26,0,0,0,0,19.8,1,0,0,1,0
0,1,1,64,2,1,0,0,93.4,0,0,0,1,0
1,1,0,20,2,0,0,1,73.65,2,1,0,0,1
0,0,0,3,2,0,0,1,95.1,2,1,0,0,1
0,0,0,22,2,0,0,1,94.65,2,0,0,1,1
0,1,0,4,2,0,1,1,80.6,2,0,1,0,1
0,1,0,62,1,0,1,1,39.0,0,0,0,1,0
0,0,0,5,0,0,0,1,20.5,2,0,1,0,0
0,1,0,59,2,0,0,0,85.55,1,1,0,0,1
0,0,1,3,0,0,0,1,26.4,0,0,1,0,0
0,1,0,72,2,1,1,1,98.2,0,0,0,1,0
0,1,1,57,2,0,0,1,97.55,1,0,0,1,0
0,0,1,66,0,0,0,0,19.95,0,0,0,1,0
0,0,0,60,1,0,0,1,50.8,2,1,0,0,1
0,0,1,45,2,0,0,0,99.7,0,0,0,1,0
0,0,0,3,1,0,0,1,34.8,2,0,0,1,0
0,0,0,15,2,1,1,0,105.1,2,1,0,0,1
0,0,1,51,1,1,1,0,60.15,1,0,0,1,0
0,0,0,60,1,1,1,0,64.75,1,1,0,0,0
0,0,0,33,1,0,0,1,54.65,2,0,0,1,0
0,0,0,10,2,1,1,1,110.1,2,1,0,0,1
1,0,0,26,0,0,0,0,19.3,1,0,0,1,0
0,0,0,6,2,0,0,0,83.9,2,1,0,0,1
0,1,0,67,2,1,1,1,111.25,1,1,0,0,0
0,1,1,49,1,1,1,1,35.8,1,0,0,1,0
0,0,0,1,0,0,0,1,20.05,2,0,1,0,0
1,0,0,7,2,0,0,1,84.35,2,1,0,0,0
1,0,0,27,2,1,0,1,110.5,1,0,0,1,0
0,1,1,37,2,0,0,0,91.2,1,0,0,1,0
0,1,1,63,2,1,0,1,100.55,2,1,0,0,1
0,1,1,31,2,1,1,0,89.3,2,1,0,0,0
0,1,1,50,2,0,0,1,103.85,2,0,0,1,1
1,0,0,32,2,0,0,1,81.1,2,0,0,1,0
0,0,0,1,1,0,0,0,24.6,2,1,0,0,1
0,1,0,63,2,0,1,1,81.2,1,0,0,1,0
0,0,0,30,2,1,0,1,94.3,2,0,0,1,0
0,1,0,71,2,1,1,1,116.1,0,0,0,1,0
0,0,0,53,2,0,0,0,105.55,0,1,0,0,0
0,0,0,12,2,1,1,1,98.9,2,0,0,1,1
0,1,0,50,2,1,0,1,94.4,2,0,0,1,0
0,0,0,2,0,0,0,0,19.5,2,0,1,0,0
0,0,0,9,2,0,0,0,98.3,2,0,0,1,1
0,0,0,17,2,1,0,0,93.85,2,1,0,0,1
0,1,0,56,2,1,0,1,105.6,1,0,0,1,0
0,1,1,67,1,1,0,0,81.35,0,0,0,1,0
1,0,0,9,2,0,0,1,100.5,2,1,0,0,1
0,0,0,4,1,0,0,1,56.4,2,1,0,0,0
0,0,0,19,1,0,1,1,65.35,1,0,0,1,0
0,0,1,8,0,0,0,0,19.95,2,0,1,0,0
0,0,0,71,2,0,1,1,111.25,0,1,0,0,0
1,0,0,10,2,0,0,1,72.85,2,1,0,0,1
1,0,0,15,2,0,0,0,89.0,2,0,0,1,0
0,1,1,72,2,1,0,1,106.1,1,0,0,1,0
0,0,0,12,0,0,0,0,20.05,1,0,0,1,0
0,1,1,72,0,0,0,1,25.2,0,0,0,1,0
1,1,0,1,2,0,0,1,73.55,2,1,0,0,1
1,0,0,23,2,1,0,1,75.4,2,0,0,1,0
0,0,0,72,1,1,1,1,65.55,0,0,0,1,0
0,0,0,26,2,0,0,1,80.7,2,1,0,0,0
0,0,0,21,2,0,1,1,104.55,1,0,1,0,0
0,1,0,60,0,0,0,0,24.15,1,0,0,1,0
